date,state,positive,negative,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,death,total_test_results
22-04-2020,PA,35684,136272,2764,,,,685,,,A,1622,171956
22-04-2020,PR,915,8842,140,,,,,,,A,67,9757
22-04-2020,RI,6354,34528,314,717,71,,44,,315,B,201,40882
22-04-2020,SC,4761,38350,,837,,,,,3317,B,140,43111
22-04-2020,SD,1858,11588,62,111,,,,,937,A,8,13446
22-04-2020,TN,7842,107138,441,775,,,,,4012,A,166,114980
22-04-2020,TX,21069,195714,1678,,,,,,7341,A,543,216783
22-04-2020,UT,3445,73015,,288,,,,,970,A,34,76460
22-04-2020,VA,10266,50512,1374,1659,419,,244,,1497,A,349,60778
22-04-2020,VI,54,583,,,,,,,48,,3,637
22-04-2020,VT,831,12097,37,,,,,,,A,40,12928
22-04-2020,WA,14375,156030,543,,161,,,,,C,647,170405
22-04-2020,WI,5766,49502,355,1302,139,324,,,,A,246,55268
22-04-2020,WI,5766,49502,355,1302,139,324,,,,A,246,55268
22-04-2020,WV,939,24897,103,,41,,23,,330,B,26,25836
22-04-2020,WY,322,7301,19,52,,,,,254,A,6,7623
23-04-2020,AK,337,11824,42,,,,,,209,A,9,12161
23-04-2020,AL,5778,46863,406,768,,288,,170,,B,197,52641
23-04-2020,AR,2465,29125,101,291,,,24,57,902,A,45,31590
23-04-2020,AS,0,3,,,,,,,,,,3
23-04-2020,AZ,5769,52928,699,1572,305,,201,,1282,B,249,58697
23-04-2020,CA,37369,444728,4929,,1531,,,,,B,1469,482097
23-04-2020,CO,10878,39767,859,2123,,,,,,A,508,50645
23-04-2020,CT,23100,48397,1947,,,,,,,A,1639,71497
23-04-2020,DC,3361,12569,402,,120,,200,,648,A,139,15930
23-04-2020,DE,3308,13604,290,,,,,,643,A,131,16912
23-04-2020,FL,28832,267876,,4693,,,,,,A,979,296708
23-04-2020,GA,21512,79550,,4069,,,,,,A,872,101062
23-04-2020,GU,135,1180,2,,,,,,126,,5,1315
23-04-2020,HI,592,25536,,63,,,,,444,A,12,26128
23-04-2020,HI,592,25536,,63,,,,,444,A,12,26128
23-04-2020,IA,3924,25338,282,,102,,55,,1492,A,96,29262
23-04-2020,ID,1802,17370,52,162,,60,,,767,A,54,19172
23-04-2020,IL,36934,136382,4877,,1268,,766,,,A,1688,173316
23-04-2020,IN,13039,59001,,,652,,333,,,B,706,72040
23-04-2020,KS,2482,18836,,442,,,,,,B,112,21318
23-04-2020,KY,3373,32702,301,1105,161,564,,,1311,A,185,36075
23-04-2020,LA,25739,111774,1727,,,,274,,14927,A,1540,137513
23-04-2020,MA,47992,156324,3851,4493,1034,,,,,B,2769,204316
23-04-2020,MD,15737,64363,1405,3477,515,,,,1040,A,831,80100
23-04-2020,ME,937,16784,42,150,18,,11,,485,A,44,17721
23-04-2020,MI,41694,115005,3611,,1148,,1027,,3237,B,3711,156699
23-04-2020,MI,41694,115005,3611,,1148,,1027,,3237,B,3711,156699
23-04-2020,MN,4270,52144,268,712,104,274,,,1336,A,200,56414
23-04-2020,MO,6321,53129,884,,,,,,,A,218,59450
23-04-2020,MP,14,51,,,,,,,11,,2,65
23-04-2020,MS,5153,50236,595,946,156,,78,,,A,201,55389
23-04-2020,MT,442,11433,13,59,,,,,306,A,14,11875
23-04-2020,NC,7608,88577,486,,,,,,,A,253,96185
23-04-2020,ND,709,15621,18,65,,,,,269,B,15,16330
23-04-2020,NE,1813,15547,,,,,,,,A,45,17360
23-04-2020,NH,1588,14424,91,213,,,,,550,B,48,16012
23-04-2020,NJ,99989,100159,7240,,1990,,1462,,,A,5368,200148
23-04-2020,NM,2210,39022,121,331,,,,,547,A,71,41232
23-04-2020,NV,4208,30541,,,,,,,,A,210,34749
23-04-2020,NY,263460,432460,15021,70182,4597,,,,44244,A,15740,695920
23-04-2020,OH,14694,88183,,2960,,900,,,,B,656,102877
23-04-2020,OK,3017,43019,284,622,156,,,,1884,B,179,46036
23-04-2020,OR,2127,41849,304,512,74,,36,,,A,83,43976
23-04-2020,PA,37053,142061,2750,,,,679,,,A,1421,179114
23-04-2020,PA,37053,142061,2750,,,,679,,,A,1421,179114
23-04-2020,PR,915,9313,154,,,,,,,A,69,10228
23-04-2020,RI,6773,36423,316,757,72,,45,,342,B,213,43196
23-04-2020,SC,4917,39546,,837,,,,,3317,B,150,44463
23-04-2020,SD,1956,12109,58,119,,,,,1064,A,9,14065
23-04-2020,TN,8266,114834,488,793,,,,,4193,A,170,123100
23-04-2020,TX,21944,203134,1649,,,,,,8025,A,561,225078
23-04-2020,UT,3612,77015,,301,,,,,1050,A,35,80627
23-04-2020,VA,10998,53891,1379,1753,400,,249,,1567,A,372,64889
23-04-2020,VI,54,583,,,,,,,48,,3,637
23-04-2020,VT,834,12420,44,,,,,,,A,43,13254
23-04-2020,WA,14628,160115,544,,151,,,,,C,654,174743
23-04-2020,WI,6011,51456,349,1318,146,342,,,,A,257,57467
23-04-2020,WI,6011,51456,349,1318,146,342,,,,A,257,57467
23-04-2020,WV,967,26938,108,,44,,24,,380,B,29,27905
23-04-2020,WY,326,7241,,52,,,,,275,A,7,7567
24-04-2020,AK,339,11942,36,,,,,,208,A,9,12281
24-04-2020,AL,5832,46863,429,768,,288,,170,,B,197,52695
24-04-2020,AR,2741,32837,101,291,,,24,57,929,A,45,35578
24-04-2020,AS,0,3,,,,,,,,,,3
24-04-2020,AZ,6045,54669,639,1626,332,,186,,1313,B,266,60714
24-04-2020,CA,39254,454919,4880,,1521,,,,,B,1562,494173
24-04-2020,CO,11262,41062,1084,2237,,,,,,A,552,52324
24-04-2020,CT,23921,50117,1877,,,,,,,A,1764,74038
24-04-2020,DC,3528,13005,402,,120,,69,,651,A,153,16533
24-04-2020,DE,3442,13937,277,,,,,,703,A,147,17379
24-04-2020,FL,30174,286785,,4888,,,,,,A,1031,316959
24-04-2020,GA,22147,85029,,4221,,,,,,A,892,107176
24-04-2020,GU,141,1233,2,,,,,,126,,5,1374
24-04-2020,HI,596,26291,,63,,,,,455,A,12,26887
24-04-2020,HI,596,26291,,63,,,,,455,A,12,26887
24-04-2020,IA,4445,27528,278,,104,,60,,1604,A,107,31973
24-04-2020,ID,1836,17611,31,166,,63,,,822,A,54,19447
24-04-2020,IL,39658,149974,4828,,1225,,709,,,A,1795,189632
24-04-2020,IN,13680,61873,,,621,,325,,,B,741,75553
24-04-2020,KS,2777,20811,,457,,,,,,B,111,23588
24-04-2020,KY,3481,39363,302,1115,163,570,,,1335,A,191,42844
24-04-2020,LA,26140,111972,1697,,,,286,,14927,A,1601,138112
24-04-2020,MA,50969,164244,3847,4752,1034,,,,,B,2877,215213
24-04-2020,MD,16616,68100,1425,3618,547,,,,1108,A,899,84716
24-04-2020,ME,965,16784,39,152,17,,7,,499,A,47,17749
24-04-2020,MI,42730,123054,3022,,1176,,965,,3237,B,3818,165784
24-04-2020,MI,42730,123054,3022,,1176,,965,,3237,B,3818,165784
24-04-2020,MN,4788,54706,278,756,111,281,,,1373,A,221,59494
24-04-2020,MO,6625,58582,877,,,,,,,A,262,65207
24-04-2020,MP,14,51,,,,,,,11,,2,65
24-04-2020,MS,5434,50236,586,970,148,,74,,,A,209,55670
24-04-2020,MT,444,11683,12,59,,,,,325,A,14,12127
24-04-2020,NC,8052,92532,477,,,,,,,A,269,100584
24-04-2020,ND,748,16701,17,67,,,,,285,B,15,17449
24-04-2020,NE,2124,16488,,,,,,,,A,47,18612
24-04-2020,NH,1670,15139,92,218,,,,,551,B,51,16809
24-04-2020,NJ,102196,103766,6847,,1933,,1487,,,A,5617,205962
24-04-2020,NM,2379,44184,123,367,,,,,573,A,78,46563
24-04-2020,NV,4398,31794,,,,,,,,A,216,36192
24-04-2020,NY,271590,459066,14258,71373,4540,,,,46156,A,16162,730656
24-04-2020,OH,15169,92528,,3053,,920,,,,B,690,107697
24-04-2020,OK,3121,43019,310,637,155,,,,1961,B,188,46140
24-04-2020,OR,2177,43315,258,520,56,,29,,,A,86,45492
24-04-2020,PA,38652,147491,2746,,,,679,,,A,1492,186143
24-04-2020,PA,38652,147491,2746,,,,679,,,A,1492,186143
24-04-2020,PR,1276,9313,172,,,,,,,A,77,10589
24-04-2020,RI,7188,39071,267,576,77,,48,,377,B,202,46259
24-04-2020,SC,4917,39546,,837,,,,,3317,B,150,44463
24-04-2020,SD,2040,12784,61,124,,,,,1190,A,10,14824
24-04-2020,TN,8726,122602,593,808,,,,,4370,A,168,131328
24-04-2020,TX,22806,219741,1674,,,,,,9156,A,593,242547
24-04-2020,UT,3782,80915,,315,,,,,1252,A,39,84697
24-04-2020,VA,11594,57846,1399,1837,379,,220,,1672,A,410,69440
24-04-2020,VI,54,642,,,,,,,50,,3,696
24-04-2020,VT,843,12808,32,,,,,,,A,44,13651
24-04-2020,WA,14913,165339,551,,164,,,,,C,659,180252
24-04-2020,WI,6364,54573,361,1353,143,346,,,,A,262,60937
24-04-2020,WI,6364,54573,361,1353,143,346,,,,A,262,60937
24-04-2020,WV,988,28823,97,,36,,19,,439,B,32,29811
24-04-2020,WY,349,7696,16,54,,,,,321,A,7,8045
25-04-2020,AK,339,15393,32,,,,,,217,B,9,15732
25-04-2020,AL,6137,65207,351,839,,288,,170,,B,212,71344
25-04-2020,AR,2829,35224,104,291,,,25,57,964,B,47,38053
25-04-2020,AS,0,3,,,,,,,,F,0,3
25-04-2020,AZ,6280,56228,697,1672,313,,191,,1345,A+,266,62508
25-04-2020,CA,41137,464898,4847,,1458,,,,,B,1651,506035
25-04-2020,CO,12256,44533,1084,2366,,,,,2086,B,674,56789
25-04-2020,CT,24582,53020,1810,,,,,,,C,1862,77602
25-04-2020,DC,3699,13603,402,,120,,69,,652,B,165,17302
25-04-2020,DE,3576,14122,300,,,,,,809,B,155,17698
25-04-2020,FL,30839,302260,,5045,,,,,,C,1075,333099
25-04-2020,GA,22695,96319,,4326,,,,,,B,904,119014
25-04-2020,GU,141,1308,2,,,,,,128,D,5,1449
25-04-2020,HI,601,27439,,67,,,,,463,C,13,28040
25-04-2020,HI,601,27439,,67,,,,,463,C,13,28040
25-04-2020,IA,5092,29258,293,,108,,60,,1723,B,112,34350
25-04-2020,ID,1870,17611,35,168,,71,,,867,C,54,19481
25-04-2020,IL,41777,159840,4699,,1244,,763,,,A,1874,201617
25-04-2020,IN,14395,65379,1515,,598,,324,,,B,785,79774
25-04-2020,KS,3056,22143,,474,,,,,,C,117,25199
25-04-2020,KY,3779,41183,303,1143,164,575,,,1341,A,200,44962
25-04-2020,LA,26512,112490,1700,,,,268,,14927,B,1644,139002
25-04-2020,MA,53348,173497,3879,4965,1058,,,,,B,2877,226845
25-04-2020,MD,17766,71357,1408,3760,538,,,,1165,A,948,89123
25-04-2020,ME,990,16784,39,156,17,,7,,519,B,50,17774
25-04-2020,MI,43263,128955,2889,,1164,,934,,8342,A+,3929,172218
25-04-2020,MI,43263,128955,2889,,1164,,934,,8342,A+,3929,172218
25-04-2020,MN,5127,56982,288,797,109,291,,,1410,A,244,62109
25-04-2020,MO,6826,60392,850,,,,142,,,B,273,67218
25-04-2020,MP,14,51,,,,,,,11,D,2,65
25-04-2020,MS,5718,53239,649,996,152,,78,,,B,221,58957
25-04-2020,MT,445,12052,11,61,,,,,339,C,14,12497
25-04-2020,NC,8623,96642,456,,,,,,,B,289,105265
25-04-2020,ND,803,18547,17,70,,,,,310,C,16,19350
25-04-2020,NE,2421,17552,,,,,,,,D,50,19973
25-04-2020,NH,1720,16007,89,224,,,,,578,C,53,17727
25-04-2020,NJ,105523,108163,6722,,1971,,1442,,,A,5863,213686
25-04-2020,NM,2521,48989,152,412,,,,,614,C,84,51510
25-04-2020,NV,4539,32669,,,,,,,,F,229,37208
25-04-2020,NY,282143,495425,13524,72444,4410,,,,47935,B,16599,777568
25-04-2020,OH,15587,96396,,3115,,938,,,,B,711,111983
25-04-2020,OK,3193,49891,306,637,150,,,,2080,A,194,53084
25-04-2020,OR,2253,45124,261,536,60,,29,,,B,87,47377
25-04-2020,PA,40049,152886,2748,,,,640,,,B,1537,192935
25-04-2020,PA,40049,152886,2748,,,,640,,,B,1537,192935
25-04-2020,PR,1307,9313,137,,,,,,,D,83,10620
25-04-2020,RI,7493,40860,263,576,77,,52,,410,A+,215,48353
25-04-2020,SC,5253,43761,,944,,,,,3701,B,166,49014
25-04-2020,SD,2147,13449,61,128,,,,,1223,C,10,15596
25-04-2020,TN,9189,132217,510,821,,,,,4467,B,178,141406
25-04-2020,TX,23773,239043,1597,,,,,,9986,B,623,262816
25-04-2020,UT,3948,86258,,329,,,,,1399,C,41,90206
25-04-2020,VA,12366,60276,1405,1942,357,,223,,1717,B,436,72642
25-04-2020,VI,55,693,,,,,,,51,D,3,748
25-04-2020,VT,852,13270,37,,,,,,,C,46,14122
25-04-2020,WA,15110,168153,455,,174,,,,,B,665,183263
25-04-2020,WI,6715,57138,337,1376,136,353,,,,A,266,63853
25-04-2020,WI,6715,57138,337,1376,136,353,,,,A,266,63853
25-04-2020,WV,1020,31946,97,,36,,19,,439,B,32,32966
25-04-2020,WY,349,7797,16,54,,,,,321,C,7,8146
26-04-2020,AK,341,15836,14,,,,,,217,B,9,16177
26-04-2020,AL,6270,67281,384,845,,288,,170,,B,216,73551
26-04-2020,AR,2941,36528,104,291,,,25,57,985,B,49,39469
26-04-2020,AS,0,3,,,,,,,,F,0,3
26-04-2020,AZ,6526,58285,671,1716,308,,200,,1383,A+,275,64811
26-04-2020,CA,42164,483920,4928,,1473,,,,,B,1710,526084
26-04-2020,CO,12968,46823,1046,2410,,,,,2150,B,672,59791
26-04-2020,CT,25269,54542,1766,,,,,,,C,1924,79811
26-04-2020,DC,3841,14227,402,,120,,69,,657,B,178,18068
26-04-2020,DE,4034,15215,317,,,,,,911,B,168,19249
26-04-2020,FL,31528,313085,,5155,,,,,,C,1094,344613
26-04-2020,GA,23401,99822,,4359,,,,,,B,912,123223
26-04-2020,GU,141,1387,2,,,,,,128,D,5,1528
26-04-2020,HI,603,27880,,68,,,,,482,C,14,28483
26-04-2020,HI,603,27880,,68,,,,,482,C,14,28483
26-04-2020,IA,5476,30614,286,,99,,55,,1900,B,118,36090
26-04-2020,ID,1887,17611,38,169,,72,,,938,C,56,19498
26-04-2020,IL,43903,171049,4595,,1267,,772,,,A,1933,214952
26-04-2020,IN,15012,66696,1446,,589,,310,,,B,813,81708
26-04-2020,KS,3174,23053,,485,,,,,,C,118,26227
26-04-2020,KY,3905,42653,301,1266,164,605,,,1501,A,205,46558
26-04-2020,LA,26773,116263,1701,,,,265,,14927,B,1670,143036
26-04-2020,MA,54938,181162,3879,5104,1077,,,,,B,2899,236100
26-04-2020,MD,18581,78084,1463,3962,530,,,,1177,A,1001,96665
26-04-2020,ME,1015,16784,39,159,19,,7,,532,B,50,17799
26-04-2020,MI,43789,134431,2757,,1099,,871,,8342,A+,4036,178220
26-04-2020,MI,43789,134431,2757,,1099,,871,,8342,A+,4036,178220
26-04-2020,MN,5512,59161,285,829,115,301,,,1502,A,272,64673
26-04-2020,MO,6997,62751,679,,,,109,,,B,274,69748
26-04-2020,MP,14,51,,,,,,,11,D,2,65
26-04-2020,MS,5911,54877,644,1001,146,,67,,,B,227,60788
26-04-2020,MT,448,12414,11,61,,,,,339,C,14,12862
26-04-2020,NC,8830,99064,451,,,,,,,B,299,107894
26-04-2020,ND,867,19850,18,71,,,,,326,C,17,20717
26-04-2020,NE,2732,18496,,,,,,,,D,53,21228
26-04-2020,NH,1787,16964,95,238,,,,,777,C,60,18751
26-04-2020,NJ,109038,114106,6573,,1804,,1418,,,A,5938,223144
26-04-2020,NM,2660,51075,152,412,,,,,614,C,93,53735
26-04-2020,NV,4602,33584,,,,,,,,F,235,38186
26-04-2020,NY,288045,517305,12839,73540,4284,,,,49687,B,16966,805350
26-04-2020,OH,15963,100423,,3178,,952,,,,B,728,116386
26-04-2020,OK,3253,49891,306,653,150,,,,2139,A,195,53144
26-04-2020,OR,2311,46653,249,546,71,,31,,,B,91,48964
26-04-2020,PA,41165,157428,2736,,,,632,,,B,1550,198593
26-04-2020,PA,41165,157428,2736,,,,632,,,B,1550,198593
26-04-2020,PR,1371,9313,146,,,,,,,D,84,10684
26-04-2020,RI,7769,42746,258,691,78,,53,,433,A+,226,50515
26-04-2020,SC,5490,45271,,944,,,,,3701,B,174,50761
26-04-2020,SD,2212,14062,64,135,,,,,1257,C,11,16274
26-04-2020,TN,9667,137807,568,828,,,,,4527,B,181,147474
26-04-2020,TX,24631,251390,1542,,,,,,10763,B,648,276021
26-04-2020,UT,4123,91579,,345,,,,,1568,C,41,95702
26-04-2020,VA,12970,63630,1436,2014,387,,217,,1815,B,448,76600
26-04-2020,VI,57,700,,,,,,,51,D,4,757
26-04-2020,VT,855,13518,34,,,,,,,C,46,14373
26-04-2020,WA,15292,169749,508,,145,,,,,B,738,185041
26-04-2020,WI,6963,59235,337,1397,136,353,,,,A,272,66198
26-04-2020,WI,6963,59235,337,1397,136,353,,,,A,272,66198
26-04-2020,WV,1044,38019,100,,38,,20,,455,B,34,39063
26-04-2020,WY,362,7797,16,54,,,,,334,C,7,8159
27-04-2020,AK,345,15911,10,,,,,,218,B,9,16256
27-04-2020,AL,6499,67498,426,872,,335,,195,,B,222,73997
27-04-2020,AR,3017,37440,109,,,,25,,987,B,50,40457
27-04-2020,AS,0,3,,,,,,,,F,0,3
27-04-2020,AZ,6716,59827,647,1772,328,,200,,1418,A+,275,66543
27-04-2020,CA,43464,509945,4878,,1499,,,,,B,1755,553409
27-04-2020,CO,13441,49833,1007,2438,,,,,2150,B,680,63274
27-04-2020,CT,25269,54542,1758,,,,,,,C,1998,79811
27-04-2020,DC,3892,14524,402,,,,,,659,B,185,18416
27-04-2020,DE,4162,15454,325,,,,,,996,B,181,19616
27-04-2020,FL,32138,324325,,5211,,,,,,C,1101,356463
27-04-2020,GA,23913,103256,,4681,,1057,,,,B,971,127169
27-04-2020,GU,144,1424,3,,,,,,128,D,5,1568
27-04-2020,HI,606,28404,,68,,,,,488,C,14,29010
27-04-2020,HI,606,28404,,68,,,,,488,C,14,29010
27-04-2020,IA,5868,32282,300,,100,,58,,2021,B,127,38150
27-04-2020,ID,1897,18127,36,169,,71,,,983,C,56,20024
27-04-2020,IL,45883,181745,4672,,1249,,763,,,A,1983,227628
27-04-2020,IN,15961,68515,1493,,581,,284,,,B,844,84476
27-04-2020,KS,3328,23839,,496,,,,,,C,120,27167
27-04-2020,KY,4074,44400,308,1274,166,608,,,1511,A,208,48474
27-04-2020,LA,27068,119921,1683,,,,262,,17303,B,1697,146989
27-04-2020,MA,56462,188425,3892,5237,1089,,,,,B,3003,244887
27-04-2020,MD,19487,85489,1513,4101,535,,,,1263,A,1045,104976
27-04-2020,ME,1023,16784,39,161,16,,7,,549,B,51,17807
27-04-2020,MI,44709,140972,2667,,1059,,832,,8342,A+,4148,185681
27-04-2020,MI,44709,140972,2667,,1059,,832,,8342,A+,4148,185681
27-04-2020,MN,6187,60503,292,861,122,316,,,1556,A,286,66690
27-04-2020,MO,7171,63935,679,,,,109,,,B,288,71106
27-04-2020,MP,14,51,,,,,,,11,D,2,65
27-04-2020,MS,6094,57368,590,1060,142,,71,,,B,229,63462
27-04-2020,MT,449,12584,11,61,,,,,352,C,14,13033
27-04-2020,NC,9142,100778,473,,,,,,,B,306,109920
27-04-2020,ND,942,21492,23,77,,,,,350,C,19,22434
27-04-2020,NE,3028,19335,,,,,,,,D,56,22363
27-04-2020,NH,1864,17860,101,242,,,,,779,C,60,19724
27-04-2020,NJ,111188,116587,6407,,1801,,1303,,,A,6044,227775
27-04-2020,NM,2726,53889,148,412,,,,,650,C,99,56615
27-04-2020,NV,4690,34123,,,,,,,,F,245,38813
27-04-2020,NY,291996,534099,12819,74602,4157,,,,50751,B,17303,826095
27-04-2020,OH,16325,103692,,3232,,978,,,,B,753,120017
27-04-2020,OK,3280,49891,306,656,150,,,,2167,A,197,53171
27-04-2020,OR,2354,48844,249,554,71,,31,,,B,92,51198
27-04-2020,PA,42050,161372,2800,,,,629,,,B,1597,203422
27-04-2020,PA,42050,161372,2800,,,,629,,,B,1597,203422
27-04-2020,PR,1389,9313,140,,,,,,,D,84,10702
27-04-2020,RI,7972,43915,266,718,81,,56,,452,A+,233,51887
27-04-2020,SC,5490,45271,,944,,,,,3701,B,174,50761
27-04-2020,SD,2245,14130,61,150,,,,,1316,C,11,16375
27-04-2020,TN,9918,144484,618,837,,,,,4720,B,184,154402
27-04-2020,TX,25297,265220,1563,,,,,,11170,B,663,290517
27-04-2020,UT,4233,95962,,349,,,,,1641,C,41,100195
27-04-2020,VA,13535,67144,1455,3298,389,,217,,1843,B,458,80679
27-04-2020,VI,59,716,,,,,,,51,D,4,775
27-04-2020,VT,862,13819,33,,,,,,,C,47,14681
27-04-2020,WA,15566,174592,536,,115,,,,,B,749,190158
27-04-2020,WI,7161,61311,337,1415,124,355,,,,A,281,68472
27-04-2020,WI,7161,61311,337,1415,124,355,,,,A,281,68472
27-04-2020,WV,1063,41976,100,,38,,20,,455,B,36,43039
27-04-2020,WY,370,7797,16,54,,,,,342,C,7,8167
28-04-2020,AK,351,16738,16,,,,,,228,B,9,17089
28-04-2020,AL,6687,69140,530,911,,335,,195,,B,242,75827
28-04-2020,AR,3111,37560,104,,,,20,,1146,B,52,40671
28-04-2020,AS,0,3,,,,,,,,F,0,3
28-04-2020,AZ,6948,60490,737,1824,303,,193,,1450,A+,293,67438
28-04-2020,CA,45031,532577,4983,,1485,,,,,B,1809,577608
28-04-2020,CO,13879,52462,994,2485,,,,,2275,B,706,66341
28-04-2020,CT,26312,66433,1732,,,,,,,C,2089,92745
28-04-2020,DC,3994,14891,,,,,,,660,B,190,18885
28-04-2020,DE,4575,16605,337,,,,,,1096,B,192,21180
28-04-2020,FL,32846,334029,,5266,,,,,,C,1154,366875
28-04-2020,GA,24615,115405,,4814,,1087,,,,B,1026,140020
28-04-2020,GU,145,1538,3,,,,,,129,D,5,1683
28-04-2020,HI,607,28576,,68,,,,,493,C,16,29183
28-04-2020,HI,607,28576,,68,,,,,493,C,16,29183
28-04-2020,IA,6376,33447,304,,98,,64,,2164,B,136,39823
28-04-2020,ID,1917,18135,41,172,,73,,,1039,C,58,20052
28-04-2020,IL,48102,194087,4738,,1245,,778,,,A,2125,242189
28-04-2020,IN,16588,70593,1518,,546,,275,,,B,901,87181
28-04-2020,KS,3491,24599,,504,,,,,,C,124,28090
28-04-2020,KY,4146,44653,313,1281,165,612,,,1521,A,213,48799
28-04-2020,LA,27286,123822,1666,,,,244,,17303,B,1758,151108
28-04-2020,MA,58302,196198,3875,5515,1005,,,,,B,3153,254500
28-04-2020,MD,20113,87672,1528,4268,551,,,,1295,A,1099,107785
28-04-2020,ME,1040,16784,33,163,17,,7,,585,B,51,17824
28-04-2020,MI,45538,148910,2623,,1027,,801,,8342,A+,4247,194448
28-04-2020,MI,45538,148910,2623,,1027,,801,,8342,A+,4247,194448
28-04-2020,MN,6788,63248,314,912,120,324,,,1611,A,301,70036
28-04-2020,MO,7303,66200,655,,,,105,,,B,314,73503
28-04-2020,MP,14,51,,,,,,,12,D,2,65
28-04-2020,MS,6342,58070,639,1088,162,,77,,,B,239,64412
28-04-2020,MT,451,12740,10,61,,,,,356,C,15,13191
28-04-2020,NC,9568,103184,463,,,,,,,B,342,112752
28-04-2020,ND,991,22732,25,79,,,,,409,C,19,23723
28-04-2020,NE,3358,20247,,,,,,,,D,55,23605
28-04-2020,NH,1938,18207,99,246,,,,,798,C,60,20145
28-04-2020,NJ,113856,120503,6476,,1809,,1262,,15642,A+,6442,234359
28-04-2020,NM,2823,55980,155,481,,,,,666,C,104,58803
28-04-2020,NV,4805,35314,,,,,,,,F,251,40119
28-04-2020,NY,295106,549888,12646,75362,4071,,,,51673,B,17638,844994
28-04-2020,OH,16769,106578,,3340,,1004,,,,B,799,123347
28-04-2020,OK,3410,56289,288,656,118,,,,2260,A,207,59699
28-04-2020,OR,2354,48844,249,554,71,,31,,,B,92,51198
28-04-2020,PA,43264,165824,2781,,,,616,,,B,1716,209088
28-04-2020,PA,43264,165824,2781,,,,616,,,B,1716,209088
28-04-2020,PR,1400,9313,132,,,,,,,D,86,10713
28-04-2020,RI,8296,45689,266,732,84,,55,,466,A+,239,53985
28-04-2020,SC,5613,46532,,944,,,,,2830,B,177,52145
28-04-2020,SD,2313,14299,69,157,,,,,1392,C,11,16612
28-04-2020,TN,10052,151876,611,894,,,,,4921,B,188,161928
28-04-2020,TX,26171,274213,1682,,,,,,11786,B,690,300384
28-04-2020,UT,4343,98096,,370,,,,,1704,C,45,102439
28-04-2020,VA,14339,68959,1508,3422,376,,217,,1914,B,492,83298
28-04-2020,VI,59,719,,,,,,,51,D,4,778
28-04-2020,VT,862,13947,29,,,,,,,C,47,14809
28-04-2020,WA,15798,179707,436,,158,,,,,B,765,195505
28-04-2020,WI,7391,63535,544,1456,123,363,,,,A,300,70926
28-04-2020,WI,7391,63535,544,1456,123,363,,,,A,300,70926
28-04-2020,WV,1079,41976,87,,28,,15,,481,B,37,43055
28-04-2020,WY,389,8226,16,56,,,,,343,C,7,8615
29-04-2020,AK,355,18764,14,,,,,,240,B,9,19119
29-04-2020,AL,6842,73607,498,945,,335,,195,,B,245,80449
29-04-2020,AR,3192,42257,93,389,,,18,82,1249,B,59,45449
29-04-2020,AS,0,3,,,,,,,,F,0,3
29-04-2020,AZ,7202,61611,756,1884,312,,191,,1475,A+,304,68813
29-04-2020,CA,46500,556639,5011,,1512,,,,,B,1887,603139
29-04-2020,CO,14735,54714,964,2610,,,,,2275,B,760,69449
29-04-2020,CT,26767,68051,1691,,,,,,,C,2168,94818
29-04-2020,DC,4106,15123,,,,,,,660,B,205,19229
29-04-2020,DE,4655,16883,326,,,,,,1173,B,204,21538
29-04-2020,FL,33193,340295,,5624,,,,,,C,1240,373488
29-04-2020,GA,25623,118155,,5056,,1148,,,,A,1093,143778
29-04-2020,GU,145,1702,,,,,,,130,D,5,1847
29-04-2020,HI,609,29009,,69,,,,,505,B,16,29618
29-04-2020,HI,609,29009,,69,,,,,505,B,16,29618
29-04-2020,IA,6843,34494,323,,100,,74,,2428,B,148,41337
29-04-2020,ID,1952,26430,39,173,,73,,,1087,C,60,28382
29-04-2020,IL,50355,206312,5036,,1290,,777,,,A,2215,256667
29-04-2020,IN,17182,74368,1484,,570,,262,,,A,1065,91550
29-04-2020,KS,3738,25720,,515,,198,,88,266,A,125,29458
29-04-2020,KY,4375,48036,320,1331,170,625,,,1617,A,225,52411
29-04-2020,LA,27660,128908,1629,,,,244,,17303,B,1802,156568
29-04-2020,MA,60265,205353,3856,5758,1011,,,,,A,3405,265618
29-04-2020,MD,20849,90080,1610,4402,586,,,,1361,A,1168,110929
29-04-2020,ME,1056,19546,32,166,17,,7,,615,B,52,20602
29-04-2020,MI,46488,158373,2498,,997,,778,,8342,A+,4335,204861
29-04-2020,MI,46488,158373,2498,,997,,778,,8342,A+,4335,204861
29-04-2020,MN,7468,69650,320,950,119,337,,,1724,A,319,77118
29-04-2020,MO,7425,69734,891,,,,125,,,A,318,77159
29-04-2020,MP,14,210,,,,,,,12,D,2,224
29-04-2020,MS,6569,59525,677,1126,151,,69,,3413,B,250,66094
29-04-2020,MT,451,13077,5,61,,,,,382,C,16,13528
29-04-2020,NC,9948,108492,551,,,,,,,B,354,118440
29-04-2020,ND,1033,24503,28,82,,,,,437,C,19,25536
29-04-2020,NE,3374,20257,,,,,,,,D,55,23631
29-04-2020,NH,2010,18736,106,249,,,,,936,C,60,20746
29-04-2020,NJ,116264,125054,6289,,1811,,1327,,15642,A+,6770,241318
